"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","M3","TOT","IDX2015","M","2020-03",144.0215,
"COL","M3","TOT","IDX2015","M","2020-04",149.2839,
"COL","M3","TOT","IDX2015","M","2020-05",152.0796,
"COL","M3","TOT","IDX2015","M","2020-06",153.1966,
"COL","M3","TOT","IDX2015","M","2020-07",153.501,
"COL","M3","TOT","IDX2015","M","2020-08",154.0085,
"COL","M3","TOT","IDX2015","M","2020-09",154.9538,
"COL","M3","TOT","IDX2015","M","2020-10",156.0049,
"COL","M3","TOT","IDX2015","M","2020-11",156.1873,
"COL","M3","TOT","IDX2015","M","2020-12",156.4813,
"COL","M3","TOT","IDX2015","M","2021-01",157.2384,
"COL","M3","TOT","IDX2015","M","2021-02",157.9823,
"COL","M3","TOT","IDX2015","M","2021-03",159.0802,
"COL","M3","TOT","IDX2015","M","2021-04",160.1803,
"COL","M3","TOT","IDX2015","M","2021-05",161.6149,
"COL","M3","TOT","IDX2015","M","2021-06",163.0797,
"COL","M3","TOT","IDX2015","M","2021-07",164.3759,
"COL","M3","TOT","IDX2015","M","2021-08",165.6927,
"COL","M3","TOT","IDX2015","M","2021-09",166.4545,
"COL","M3","TOT","IDX2015","M","2021-10",167.9951,
"COL","M3","TOT","IDX2015","M","2021-11",170.5443,
"COL","M3","TOT","IDX2015","M","2021-12",173.753,
"COL","M3","TOT","IDX2015","M","2022-01",176.1901,
"COL","M3","TOT","IDX2015","M","2022-02",176.7614,
"COL","M3","TOT","IDX2015","M","2022-03",178.0922,
"COL","M3","TOT","IDX2015","M","2022-04",180.2688,
"COL","M3","TOT","IDX2015","M","2022-05",182.0355,
"COL","M3","TOT","IDX2015","M","2022-06",184.1244,
"COL","M3","TOT","IDX2015","M","2022-07",186.3461,
"COL","M3","TOT","IDX2015","M","2022-08",188.3281,
"COL","M3","TOT","IDX2015","M","2022-09",190.1035,
"COL","M3","TOT","IDX2015","M","2022-10",191.3985,
"COL","M3","TOT","IDX2015","M","2022-11",192.4166,
"COL","M3","TOT","IDX2015","M","2022-12",193.9143,
"COL","M3","TOT","IDX2015","M","2023-01",195.781,
"COL","M3","TOT","IDX2015","M","2023-02",198.317,
"COL","M3","TOT","IDX2015","M","2023-03",198.9064,
"COL","M3","TOT","IDX2015","M","2023-04",197.367,
"CRI","M3","TOT","IDX2015","M","2012-01",71.90736,
"CRI","M3","TOT","IDX2015","M","2012-02",72.41199,
"CRI","M3","TOT","IDX2015","M","2012-03",73.10977,
"CRI","M3","TOT","IDX2015","M","2012-04",73.66933,
"CRI","M3","TOT","IDX2015","M","2012-05",74.03986,
"CRI","M3","TOT","IDX2015","M","2012-06",74.44082,
"CRI","M3","TOT","IDX2015","M","2012-07",74.85819,
"CRI","M3","TOT","IDX2015","M","2012-08",75.38934,
"CRI","M3","TOT","IDX2015","M","2012-09",76.64709,
"CRI","M3","TOT","IDX2015","M","2012-10",77.37614,
"CRI","M3","TOT","IDX2015","M","2012-11",77.55278,
"CRI","M3","TOT","IDX2015","M","2012-12",78.27873,
"CRI","M3","TOT","IDX2015","M","2013-01",78.9383,
"CRI","M3","TOT","IDX2015","M","2013-02",78.85054,
"CRI","M3","TOT","IDX2015","M","2013-03",79.03156,
"CRI","M3","TOT","IDX2015","M","2013-04",79.85754,
"CRI","M3","TOT","IDX2015","M","2013-05",80.64993,
"CRI","M3","TOT","IDX2015","M","2013-06",81.766,
"CRI","M3","TOT","IDX2015","M","2013-07",82.64588,
"CRI","M3","TOT","IDX2015","M","2013-08",82.92377,
"CRI","M3","TOT","IDX2015","M","2013-09",83.53783,
"CRI","M3","TOT","IDX2015","M","2013-10",84.45519,
"CRI","M3","TOT","IDX2015","M","2013-11",84.63982,
"CRI","M3","TOT","IDX2015","M","2013-12",85.27386,
"CRI","M3","TOT","IDX2015","M","2014-01",86.62157,
"CRI","M3","TOT","IDX2015","M","2014-02",89.52442,
"CRI","M3","TOT","IDX2015","M","2014-03",91.79074,
"CRI","M3","TOT","IDX2015","M","2014-04",92.3755,
"CRI","M3","TOT","IDX2015","M","2014-05",93.31316,
"CRI","M3","TOT","IDX2015","M","2014-06",93.38341,
"CRI","M3","TOT","IDX2015","M","2014-07",93.86256,
"CRI","M3","TOT","IDX2015","M","2014-08",95.41094,
"CRI","M3","TOT","IDX2015","M","2014-09",96.31726,
"CRI","M3","TOT","IDX2015","M","2014-10",96.52071,
"CRI","M3","TOT","IDX2015","M","2014-11",97.22271,
"CRI","M3","TOT","IDX2015","M","2014-12",97.99126,
"CRI","M3","TOT","IDX2015","M","2015-01",98.2121,
"CRI","M3","TOT","IDX2015","M","2015-02",98.27742,
"CRI","M3","TOT","IDX2015","M","2015-03",98.0681,
"CRI","M3","TOT","IDX2015","M","2015-04",98.0393,
"CRI","M3","TOT","IDX2015","M","2015-05",98.81093,
"CRI","M3","TOT","IDX2015","M","2015-06",100.7378,
"CRI","M3","TOT","IDX2015","M","2015-07",102.0791,
"CRI","M3","TOT","IDX2015","M","2015-08",101.1021,
"CRI","M3","TOT","IDX2015","M","2015-09",100.3227,
"CRI","M3","TOT","IDX2015","M","2015-10",100.8101,
"CRI","M3","TOT","IDX2015","M","2015-11",101.5257,
"CRI","M3","TOT","IDX2015","M","2015-12",102.0147,
"CRI","M3","TOT","IDX2015","M","2016-01",101.7878,
"CRI","M3","TOT","IDX2015","M","2016-02",101.446,
"CRI","M3","TOT","IDX2015","M","2016-03",102.4965,
"CRI","M3","TOT","IDX2015","M","2016-04",102.82,
"CRI","M3","TOT","IDX2015","M","2016-05",102.1395,
"CRI","M3","TOT","IDX2015","M","2016-06",102.4848,
"CRI","M3","TOT","IDX2015","M","2016-07",103.3673,
"CRI","M3","TOT","IDX2015","M","2016-08",104.1622,
"CRI","M3","TOT","IDX2015","M","2016-09",104.7356,
"CRI","M3","TOT","IDX2015","M","2016-10",105.0351,
"CRI","M3","TOT","IDX2015","M","2016-11",104.9421,
"CRI","M3","TOT","IDX2015","M","2016-12",105.1021,
"CRI","M3","TOT","IDX2015","M","2017-01",105.7575,
"CRI","M3","TOT","IDX2015","M","2017-02",106.4714,
"CRI","M3","TOT","IDX2015","M","2017-03",106.7047,
"CRI","M3","TOT","IDX2015","M","2017-04",106.9005,
"CRI","M3","TOT","IDX2015","M","2017-05",107.1819,
"CRI","M3","TOT","IDX2015","M","2017-06",107.506,
"CRI","M3","TOT","IDX2015","M","2017-07",107.78,
"CRI","M3","TOT","IDX2015","M","2017-08",108.7897,
"CRI","M3","TOT","IDX2015","M","2017-09",108.7303,
"CRI","M3","TOT","IDX2015","M","2017-10",107.6331,
"CRI","M3","TOT","IDX2015","M","2017-11",107.549,
"CRI","M3","TOT","IDX2015","M","2017-12",107.283,
"CRI","M3","TOT","IDX2015","M","2018-01",106.7158,
"CRI","M3","TOT","IDX2015","M","2018-02",106.4611,
"CRI","M3","TOT","IDX2015","M","2018-03",106.366,
"CRI","M3","TOT","IDX2015","M","2018-04",106.6208,
"CRI","M3","TOT","IDX2015","M","2018-05",106.7304,
"CRI","M3","TOT","IDX2015","M","2018-06",106.1793,
"CRI","M3","TOT","IDX2015","M","2018-07",105.581,
"CRI","M3","TOT","IDX2015","M","2018-08",105.5265,
"CRI","M3","TOT","IDX2015","M","2018-09",106.5526,
"CRI","M3","TOT","IDX2015","M","2018-10",108.5163,
"CRI","M3","TOT","IDX2015","M","2018-11",110.1712,
"CRI","M3","TOT","IDX2015","M","2018-12",110.0461,
"CRI","M3","TOT","IDX2015","M","2019-01",109.6268,
"CRI","M3","TOT","IDX2015","M","2019-02",110.1064,
"CRI","M3","TOT","IDX2015","M","2019-03",110.3216,
"CRI","M3","TOT","IDX2015","M","2019-04",109.7599,
"CRI","M3","TOT","IDX2015","M","2019-05",108.8297,
"CRI","M3","TOT","IDX2015","M","2019-06",108.1451,
"CRI","M3","TOT","IDX2015","M","2019-07",108.2046,
"CRI","M3","TOT","IDX2015","M","2019-08",108.6909,
"CRI","M3","TOT","IDX2015","M","2019-09",109.6215,
"CRI","M3","TOT","IDX2015","M","2019-10",109.4884,
"CRI","M3","TOT","IDX2015","M","2019-11",108.8645,
"CRI","M3","TOT","IDX2015","M","2019-12",111.5771,
"CRI","M3","TOT","IDX2015","M","2020-01",115.1576,
"CRI","M3","TOT","IDX2015","M","2020-02",115.8627,
"CRI","M3","TOT","IDX2015","M","2020-03",117.1237,
"CRI","M3","TOT","IDX2015","M","2020-04",119.5963,
"CRI","M3","TOT","IDX2015","M","2020-05",122.3769,
"CRI","M3","TOT","IDX2015","M","2020-06",126.1579,
"CRI","M3","TOT","IDX2015","M","2020-07",128.8174,
"CRI","M3","TOT","IDX2015","M","2020-08",130.7247,
"CRI","M3","TOT","IDX2015","M","2020-09",132.1519,
"CRI","M3","TOT","IDX2015","M","2020-10",133.1186,
"CRI","M3","TOT","IDX2015","M","2020-11",134.0315,
"CRI","M3","TOT","IDX2015","M","2020-12",134.3769,
"CRI","M3","TOT","IDX2015","M","2021-01",135.6562,
"CRI","M3","TOT","IDX2015","M","2021-02",137.1937,
"CRI","M3","TOT","IDX2015","M","2021-03",137.414,
"CRI","M3","TOT","IDX2015","M","2021-04",137.804,
"CRI","M3","TOT","IDX2015","M","2021-05",138.1827,
"CRI","M3","TOT","IDX2015","M","2021-06",138.1856,
"CRI","M3","TOT","IDX2015","M","2021-07",139.1737,
"CRI","M3","TOT","IDX2015","M","2021-08",140.7904,
"CRI","M3","TOT","IDX2015","M","2021-09",142.4229,
"CRI","M3","TOT","IDX2015","M","2021-10",143.3937,
"CRI","M3","TOT","IDX2015","M","2021-11",143.9392,
"CRI","M3","TOT","IDX2015","M","2021-12",145.3619,
"CRI","M3","TOT","IDX2015","M","2022-01",146.3058,
"CRI","M3","TOT","IDX2015","M","2022-02",146.4696,
"CRI","M3","TOT","IDX2015","M","2022-03",147.6285,
"CRI","M3","TOT","IDX2015","M","2022-04",149.0936,
"CRI","M3","TOT","IDX2015","M","2022-05",150.4176,
"CRI","M3","TOT","IDX2015","M","2022-06",152.0479,
"CRI","M3","TOT","IDX2015","M","2022-07",150.9777,
"CRI","M3","TOT","IDX2015","M","2022-08",147.4287,
"CRI","M3","TOT","IDX2015","M","2022-09",145.0454,
"CRI","M3","TOT","IDX2015","M","2022-10",144.0251,
"CRI","M3","TOT","IDX2015","M","2022-11",143.2153,
"CRI","M3","TOT","IDX2015","M","2022-12",142.8226,
"CRI","M3","TOT","IDX2015","M","2023-01",142.4801,
"CRI","M3","TOT","IDX2015","M","2023-02",141.936,
"CRI","M3","TOT","IDX2015","M","2023-03",141.6943,
"IND","M3","TOT","IDX2015","M","2012-01",66.79623,
"IND","M3","TOT","IDX2015","M","2012-02",66.89743,
"IND","M3","TOT","IDX2015","M","2012-03",67.42928,
"IND","M3","TOT","IDX2015","M","2012-04",68.09089,
"IND","M3","TOT","IDX2015","M","2012-05",68.91785,
"IND","M3","TOT","IDX2015","M","2012-06",70.32758,
"IND","M3","TOT","IDX2015","M","2012-07",71.29208,
"IND","M3","TOT","IDX2015","M","2012-08",71.69178,
"IND","M3","TOT","IDX2015","M","2012-09",72.33672,
"IND","M3","TOT","IDX2015","M","2012-10",72.80526,
"IND","M3","TOT","IDX2015","M","2012-11",73.4882,
"IND","M3","TOT","IDX2015","M","2012-12",74.17709,
"IND","M3","TOT","IDX2015","M","2013-01",74.86604,
"IND","M3","TOT","IDX2015","M","2013-02",75.50531,
"IND","M3","TOT","IDX2015","M","2013-03",76.4685,
"IND","M3","TOT","IDX2015","M","2013-04",77.27904,
"IND","M3","TOT","IDX2015","M","2013-05",78.24915,
"IND","M3","TOT","IDX2015","M","2013-06",79.79736,
"IND","M3","TOT","IDX2015","M","2013-07",80.4289,
"IND","M3","TOT","IDX2015","M","2013-08",80.67558,
"IND","M3","TOT","IDX2015","M","2013-09",81.55841,
"IND","M3","TOT","IDX2015","M","2013-10",82.46393,
"IND","M3","TOT","IDX2015","M","2013-11",83.69793,
"IND","M3","TOT","IDX2015","M","2013-12",84.97424,
"IND","M3","TOT","IDX2015","M","2014-01",85.74197,
"IND","M3","TOT","IDX2015","M","2014-02",86.46075,
"IND","M3","TOT","IDX2015","M","2014-03",86.9819,
"IND","M3","TOT","IDX2015","M","2014-04",87.79392,
"IND","M3","TOT","IDX2015","M","2014-05",88.67983,
"IND","M3","TOT","IDX2015","M","2014-06",89.3116,
"IND","M3","TOT","IDX2015","M","2014-07",90.13514,
"IND","M3","TOT","IDX2015","M","2014-08",91.09347,
"IND","M3","TOT","IDX2015","M","2014-09",91.92004,
"IND","M3","TOT","IDX2015","M","2014-10",92.89429,
"IND","M3","TOT","IDX2015","M","2014-11",93.98776,
"IND","M3","TOT","IDX2015","M","2014-12",94.74309,
"IND","M3","TOT","IDX2015","M","2015-01",95.43456,
"IND","M3","TOT","IDX2015","M","2015-02",96.15666,
"IND","M3","TOT","IDX2015","M","2015-03",97.02438,
"IND","M3","TOT","IDX2015","M","2015-04",97.81893,
"IND","M3","TOT","IDX2015","M","2015-05",98.57868,
"IND","M3","TOT","IDX2015","M","2015-06",99.84487,
"IND","M3","TOT","IDX2015","M","2015-07",100.6861,
"IND","M3","TOT","IDX2015","M","2015-08",101.3252,
"IND","M3","TOT","IDX2015","M","2015-09",102.1573,
"IND","M3","TOT","IDX2015","M","2015-10",102.7561,
"IND","M3","TOT","IDX2015","M","2015-11",103.5811,
"IND","M3","TOT","IDX2015","M","2015-12",104.636,
"IND","M3","TOT","IDX2015","M","2016-01",105.6285,
"IND","M3","TOT","IDX2015","M","2016-02",106.6381,
"IND","M3","TOT","IDX2015","M","2016-03",107.2807,
"IND","M3","TOT","IDX2015","M","2016-04",108.4104,
"IND","M3","TOT","IDX2015","M","2016-05",109.3104,
"IND","M3","TOT","IDX2015","M","2016-06",109.3151,
"IND","M3","TOT","IDX2015","M","2016-07",110.2634,
"IND","M3","TOT","IDX2015","M","2016-08",111.6638,
"IND","M3","TOT","IDX2015","M","2016-09",112.9333,
"IND","M3","TOT","IDX2015","M","2016-10",113.9786,
"IND","M3","TOT","IDX2015","M","2016-11",114.4473,
"IND","M3","TOT","IDX2015","M","2016-12",113.1645,
"IND","M3","TOT","IDX2015","M","2017-01",112.252,
"IND","M3","TOT","IDX2015","M","2017-02",113.2879,
"IND","M3","TOT","IDX2015","M","2017-03",116.216,
"IND","M3","TOT","IDX2015","M","2017-04",117.1298,
"IND","M3","TOT","IDX2015","M","2017-05",116.5616,
"IND","M3","TOT","IDX2015","M","2017-06",117.4433,
"IND","M3","TOT","IDX2015","M","2017-07",118.0385,
"IND","M3","TOT","IDX2015","M","2017-08",118.535,
"IND","M3","TOT","IDX2015","M","2017-09",119.2442,
"IND","M3","TOT","IDX2015","M","2017-10",121.0234,
"IND","M3","TOT","IDX2015","M","2017-11",122.2668,
"IND","M3","TOT","IDX2015","M","2017-12",122.8887,
"IND","M3","TOT","IDX2015","M","2018-01",123.8216,
"IND","M3","TOT","IDX2015","M","2018-02",124.7564,
"IND","M3","TOT","IDX2015","M","2018-03",125.6895,
"IND","M3","TOT","IDX2015","M","2018-04",126.8122,
"IND","M3","TOT","IDX2015","M","2018-05",127.9901,
"IND","M3","TOT","IDX2015","M","2018-06",128.8645,
"IND","M3","TOT","IDX2015","M","2018-07",129.6466,
"IND","M3","TOT","IDX2015","M","2018-08",130.8387,
"IND","M3","TOT","IDX2015","M","2018-09",131.7674,
"IND","M3","TOT","IDX2015","M","2018-10",132.5771,
"IND","M3","TOT","IDX2015","M","2018-11",133.7899,
"IND","M3","TOT","IDX2015","M","2018-12",134.8019,
"IDN","M3","TOT","IDX2015","M","2012-01",64.91366,
"IDN","M3","TOT","IDX2015","M","2012-02",65.89452,
"IDN","M3","TOT","IDX2015","M","2012-03",66.83452,
"IDN","M3","TOT","IDX2015","M","2012-04",67.8466,
"IDN","M3","TOT","IDX2015","M","2012-05",68.89956,
"IDN","M3","TOT","IDX2015","M","2012-06",69.80886,
"IDN","M3","TOT","IDX2015","M","2012-07",70.31336,
"IDN","M3","TOT","IDX2015","M","2012-08",71.00195,
"IDN","M3","TOT","IDX2015","M","2012-09",71.67303,
"IDN","M3","TOT","IDX2015","M","2012-10",72.45862,
"IDN","M3","TOT","IDX2015","M","2012-11",73.42202,
"IDN","M3","TOT","IDX2015","M","2012-12",73.95171,
"IDN","M3","TOT","IDX2015","M","2013-01",74.59145,
"IDN","M3","TOT","IDX2015","M","2013-02",75.65025,
"IDN","M3","TOT","IDX2015","M","2013-03",76.57335,
"IDN","M3","TOT","IDX2015","M","2013-04",77.55507,
"IDN","M3","TOT","IDX2015","M","2013-05",78.809,
"IDN","M3","TOT","IDX2015","M","2013-06",78.87822,
"IDN","M3","TOT","IDX2015","M","2013-07",79.54201,
"IDN","M3","TOT","IDX2015","M","2013-08",80.85387,
"IDN","M3","TOT","IDX2015","M","2013-09",81.60601,
"IDN","M3","TOT","IDX2015","M","2013-10",82.41487,
"IDN","M3","TOT","IDX2015","M","2013-11",82.90502,
"IDN","M3","TOT","IDX2015","M","2013-12",83.56206,
"IDN","M3","TOT","IDX2015","M","2014-01",83.96828,
"IDN","M3","TOT","IDX2015","M","2014-02",84.2365,
"IDN","M3","TOT","IDX2015","M","2014-03",84.51299,
"IDN","M3","TOT","IDX2015","M","2014-04",85.53347,
"IDN","M3","TOT","IDX2015","M","2014-05",87.01186,
"IDN","M3","TOT","IDX2015","M","2014-06",87.99495,
"IDN","M3","TOT","IDX2015","M","2014-07",88.94174,
"IDN","M3","TOT","IDX2015","M","2014-08",89.6106,
"IDN","M3","TOT","IDX2015","M","2014-09",90.8656,
"IDN","M3","TOT","IDX2015","M","2014-10",92.44128,
"IDN","M3","TOT","IDX2015","M","2014-11",93.3813,
"IDN","M3","TOT","IDX2015","M","2014-12",93.97318,
"IDN","M3","TOT","IDX2015","M","2015-01",95.19379,
"IDN","M3","TOT","IDX2015","M","2015-02",97.14249,
"IDN","M3","TOT","IDX2015","M","2015-03",98.16839,
"IDN","M3","TOT","IDX2015","M","2015-04",98.78548,
"IDN","M3","TOT","IDX2015","M","2015-05",99.23581,
"IDN","M3","TOT","IDX2015","M","2015-06",99.48523,
"IDN","M3","TOT","IDX2015","M","2015-07",100.1818,
"IDN","M3","TOT","IDX2015","M","2015-08",101.1357,
"IDN","M3","TOT","IDX2015","M","2015-09",102.5197,
"IDN","M3","TOT","IDX2015","M","2015-10",102.9776,
"IDN","M3","TOT","IDX2015","M","2015-11",102.5325,
"IDN","M3","TOT","IDX2015","M","2015-12",102.6416,
"IDN","M3","TOT","IDX2015","M","2016-01",103.3395,
"IDN","M3","TOT","IDX2015","M","2016-02",104.4958,
"IDN","M3","TOT","IDX2015","M","2016-03",105.3269,
"IDN","M3","TOT","IDX2015","M","2016-04",105.9369,
"IDN","M3","TOT","IDX2015","M","2016-05",106.5111,
"IDN","M3","TOT","IDX2015","M","2016-06",107.4927,
"IDN","M3","TOT","IDX2015","M","2016-07",108.5878,
"IDN","M3","TOT","IDX2015","M","2016-08",109.1512,
"IDN","M3","TOT","IDX2015","M","2016-09",109.0556,
"IDN","M3","TOT","IDX2015","M","2016-10",109.4764,
"IDN","M3","TOT","IDX2015","M","2016-11",111.1805,
"IDN","M3","TOT","IDX2015","M","2016-12",112.6748,
"IDN","M3","TOT","IDX2015","M","2017-01",113.6743,
"IDN","M3","TOT","IDX2015","M","2017-02",114.5266,
"IDN","M3","TOT","IDX2015","M","2017-03",115.4727,
"IDN","M3","TOT","IDX2015","M","2017-04",116.4062,
"IDN","M3","TOT","IDX2015","M","2017-05",117.6562,
"IDN","M3","TOT","IDX2015","M","2017-06",118.9115,
"IDN","M3","TOT","IDX2015","M","2017-07",119.3028,
"IDN","M3","TOT","IDX2015","M","2017-08",119.7398,
"IDN","M3","TOT","IDX2015","M","2017-09",120.4274,
"IDN","M3","TOT","IDX2015","M","2017-10",121.2595,
"IDN","M3","TOT","IDX2015","M","2017-11",122.2036,
"IDN","M3","TOT","IDX2015","M","2017-12",122.6267,
"IDN","M3","TOT","IDX2015","M","2018-01",123.2196,
"IDN","M3","TOT","IDX2015","M","2018-02",124.0943,
"IDN","M3","TOT","IDX2015","M","2018-03",124.5713,
"IDN","M3","TOT","IDX2015","M","2018-04",125.1125,
"IDN","M3","TOT","IDX2015","M","2018-05",125.5814,
"IDN","M3","TOT","IDX2015","M","2018-06",125.9678,
"IDN","M3","TOT","IDX2015","M","2018-07",126.6165,
"IDN","M3","TOT","IDX2015","M","2018-08",127.0985,
"IDN","M3","TOT","IDX2015","M","2018-09",128.0515,
"IDN","M3","TOT","IDX2015","M","2018-10",129.7608,
"IDN","M3","TOT","IDX2015","M","2018-11",130.635,
"IDN","M3","TOT","IDX2015","M","2018-12",130.5066,
"ISR","M3","TOT","IDX2015","M","2012-01",76.00909,
"ISR","M3","TOT","IDX2015","M","2012-02",76.51485,
"ISR","M3","TOT","IDX2015","M","2012-03",76.98679,
"ISR","M3","TOT","IDX2015","M","2012-04",77.33527,
"ISR","M3","TOT","IDX2015","M","2012-05",77.75837,
"ISR","M3","TOT","IDX2015","M","2012-06",78.60217,
"ISR","M3","TOT","IDX2015","M","2012-07",79.4645,
"ISR","M3","TOT","IDX2015","M","2012-08",80.17445,
"ISR","M3","TOT","IDX2015","M","2012-09",80.4727,
"ISR","M3","TOT","IDX2015","M","2012-10",80.4631,
"ISR","M3","TOT","IDX2015","M","2012-11",80.56656,
"ISR","M3","TOT","IDX2015","M","2012-12",80.52085,
"ISR","M3","TOT","IDX2015","M","2013-01",80.54626,
"ISR","M3","TOT","IDX2015","M","2013-02",80.66914,
"ISR","M3","TOT","IDX2015","M","2013-03",81.34702,
"ISR","M3","TOT","IDX2015","M","2013-04",82.57751,
"ISR","M3","TOT","IDX2015","M","2013-05",83.55622,
"ISR","M3","TOT","IDX2015","M","2013-06",84.0747,
"ISR","M3","TOT","IDX2015","M","2013-07",84.37966,
"ISR","M3","TOT","IDX2015","M","2013-08",84.90758,
"ISR","M3","TOT","IDX2015","M","2013-09",85.58351,
"ISR","M3","TOT","IDX2015","M","2013-10",86.16265,
"ISR","M3","TOT","IDX2015","M","2013-11",86.65867,
"ISR","M3","TOT","IDX2015","M","2013-12",87.21104,
"ISR","M3","TOT","IDX2015","M","2014-01",87.87432,
"ISR","M3","TOT","IDX2015","M","2014-02",88.46912,
"ISR","M3","TOT","IDX2015","M","2014-03",89.29549,
"ISR","M3","TOT","IDX2015","M","2014-04",90.13957,
"ISR","M3","TOT","IDX2015","M","2014-05",90.87364,
"ISR","M3","TOT","IDX2015","M","2014-06",91.7301,
"ISR","M3","TOT","IDX2015","M","2014-07",91.94387,
"ISR","M3","TOT","IDX2015","M","2014-08",92.77831,
"ISR","M3","TOT","IDX2015","M","2014-09",94.14594,
"ISR","M3","TOT","IDX2015","M","2014-10",94.68973,
"ISR","M3","TOT","IDX2015","M","2014-11",96.03754,
"ISR","M3","TOT","IDX2015","M","2014-12",97.65228,
"ISR","M3","TOT","IDX2015","M","2015-01",98.47627,
"ISR","M3","TOT","IDX2015","M","2015-02",99.06641,
"ISR","M3","TOT","IDX2015","M","2015-03",99.29437,
"ISR","M3","TOT","IDX2015","M","2015-04",99.4667,
"ISR","M3","TOT","IDX2015","M","2015-05",99.45956,
"ISR","M3","TOT","IDX2015","M","2015-06",99.25669,
"ISR","M3","TOT","IDX2015","M","2015-07",99.14626,
"ISR","M3","TOT","IDX2015","M","2015-08",99.43391,
"ISR","M3","TOT","IDX2015","M","2015-09",100.4116,
"ISR","M3","TOT","IDX2015","M","2015-10",101.5957,
"ISR","M3","TOT","IDX2015","M","2015-11",102.1476,
"ISR","M3","TOT","IDX2015","M","2015-12",102.245,
"ISR","M3","TOT","IDX2015","M","2016-01",102.6034,
"ISR","M3","TOT","IDX2015","M","2016-02",103.1987,
"ISR","M3","TOT","IDX2015","M","2016-03",103.2345,
"ISR","M3","TOT","IDX2015","M","2016-04",103.6189,
"ISR","M3","TOT","IDX2015","M","2016-05",104.7311,
"ISR","M3","TOT","IDX2015","M","2016-06",105.5445,
"ISR","M3","TOT","IDX2015","M","2016-07",106.2993,
"ISR","M3","TOT","IDX2015","M","2016-08",106.7386,
"ISR","M3","TOT","IDX2015","M","2016-09",106.7788,
"ISR","M3","TOT","IDX2015","M","2016-10",107.1477,
"ISR","M3","TOT","IDX2015","M","2016-11",107.7306,
"ISR","M3","TOT","IDX2015","M","2016-12",108.1612,
"ISR","M3","TOT","IDX2015","M","2017-01",108.6985,
"ISR","M3","TOT","IDX2015","M","2017-02",109.0367,
"ISR","M3","TOT","IDX2015","M","2017-03",109.1208,
"ISR","M3","TOT","IDX2015","M","2017-04",109.2107,
"ISR","M3","TOT","IDX2015","M","2017-05",109.6575,
"ISR","M3","TOT","IDX2015","M","2017-06",111.0235,
"ISR","M3","TOT","IDX2015","M","2017-07",112.1454,
"ISR","M3","TOT","IDX2015","M","2017-08",113.0355,
"ISR","M3","TOT","IDX2015","M","2017-09",113.65,
"ISR","M3","TOT","IDX2015","M","2017-10",113.373,
"ISR","M3","TOT","IDX2015","M","2017-11",113.3119,
"ISR","M3","TOT","IDX2015","M","2017-12",113.7689,
"ISR","M3","TOT","IDX2015","M","2018-01",113.989,
"ISR","M3","TOT","IDX2015","M","2018-02",113.695,
"ISR","M3","TOT","IDX2015","M","2018-03",113.8963,
"ISR","M3","TOT","IDX2015","M","2018-04",114.6208,
"ISR","M3","TOT","IDX2015","M","2018-05",114.9073,
"ISR","M3","TOT","IDX2015","M","2018-06",114.9143,
"ISR","M3","TOT","IDX2015","M","2018-07",115.3573,
"ISR","M3","TOT","IDX2015","M","2018-08",115.8573,
"ISR","M3","TOT","IDX2015","M","2018-09",116.4814,
"ISR","M3","TOT","IDX2015","M","2018-10",117.3512,
"ISR","M3","TOT","IDX2015","M","2018-11",118.6351,
"ISR","M3","TOT","IDX2015","M","2018-12",119.2925,
"ISR","M3","TOT","IDX2015","M","2019-01",119.8265,
"ISR","M3","TOT","IDX2015","M","2019-02",121.1583,
"ISR","M3","TOT","IDX2015","M","2019-03",121.7272,
"ISR","M3","TOT","IDX2015","M","2019-04",122.5942,
"ISR","M3","TOT","IDX2015","M","2019-05",123.6069,
"ISR","M3","TOT","IDX2015","M","2019-06",124.0433,
"ISR","M3","TOT","IDX2015","M","2019-07",124.1972,
"ISR","M3","TOT","IDX2015","M","2019-08",124.3522,
"ISR","M3","TOT","IDX2015","M","2019-09",124.9884,
"ISR","M3","TOT","IDX2015","M","2019-10",125.9416,
"ISR","M3","TOT","IDX2015","M","2019-11",126.8598,
"ISR","M3","TOT","IDX2015","M","2019-12",127.7482,
"ISR","M3","TOT","IDX2015","M","2020-01",128.487,
"ISR","M3","TOT","IDX2015","M","2020-02",129.2552,
"ISR","M3","TOT","IDX2015","M","2020-03",133.8683,
"ISR","M3","TOT","IDX2015","M","2020-04",138.9704,
"ISR","M3","TOT","IDX2015","M","2020-05",140.7823,
"ISR","M3","TOT","IDX2015","M","2020-06",142.1649,
"ISR","M3","TOT","IDX2015","M","2020-07",143.7597,
"ISR","M3","TOT","IDX2015","M","2020-08",146.3724,
"ISR","M3","TOT","IDX2015","M","2020-09",149.2062,
"ISR","M3","TOT","IDX2015","M","2020-10",151.4179,
"ISR","M3","TOT","IDX2015","M","2020-11",153.8706,
"ISR","M3","TOT","IDX2015","M","2020-12",156.2114,
"ISR","M3","TOT","IDX2015","M","2021-01",158.1889,
"ISR","M3","TOT","IDX2015","M","2021-02",160.0323,
"ISR","M3","TOT","IDX2015","M","2021-03",161.758,
"ISR","M3","TOT","IDX2015","M","2021-04",163.6187,
"ISR","M3","TOT","IDX2015","M","2021-05",165.0412,
